,zooniverse_id,thumbnail_path,interacting,local_path,my_interacting
27,AHZ20005bp,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005bp_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20005bp_300_300.png,
28,AHZ20005my,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005my_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20005my_300_300.png,
29,AHZ20005rx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005rx_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20005rx_300_300.png,
30,AHZ20005sn,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005sn_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20005sn_300_300.png,
31,AHZ20005w6,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20005w6_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20005w6_300_300.png,
32,AHZ200062p,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ200062p_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ200062p_300_300.png,
33,AHZ20006e1,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20006e1_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20006e1_300_300.png,
34,AHZ20006gn,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20006gn_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20006gn_300_300.png,
35,AHZ20006hx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20006hx_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20006hx_300_300.png,
36,AHZ20006ne,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20006ne_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20006ne_300_300.png,
37,AHZ20006pu,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20006pu_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20006pu_300_300.png,
38,AHZ20006qm,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20006qm_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20006qm_300_300.png,
39,AHZ20006st,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20006st_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20006st_300_300.png,
40,AHZ20007np,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20007np_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20007np_300_300.png,
41,AHZ20007rk,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20007rk_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20007rk_300_300.png,
42,AHZ20007ur,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20007ur_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20007ur_300_300.png,
43,AHZ20008cn,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20008cn_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20008cn_300_300.png,
44,AHZ20008hx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20008hx_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20008hx_300_300.png,
45,AHZ20008lt,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20008lt_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20008lt_300_300.png,
46,AHZ20008mx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20008mx_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20008mx_300_300.png,
47,AHZ20008o0,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20008o0_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20008o0_300_300.png,
48,AHZ20008sx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20008sx_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20008sx_300_300.png,
49,AHZ20008t2,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20008t2_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20008t2_300_300.png,
50,AHZ2000964,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000964_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000964_300_300.png,
51,AHZ20009ka,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20009ka_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20009ka_300_300.png,
52,AHZ20009sa,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20009sa_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20009sa_300_300.png,
53,AHZ20009uw,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ20009uw_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ20009uw_300_300.png,
54,AHZ2000a03,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000a03_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000a03_300_300.png,
55,AHZ2000a09,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000a09_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000a09_300_300.png,
56,AHZ2000aaq,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000aaq_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000aaq_300_300.png,
57,AHZ2000ae1,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ae1_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000ae1_300_300.png,
58,AHZ2000aj1,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000aj1_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000aj1_300_300.png,
59,AHZ2000aqh,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000aqh_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000aqh_300_300.png,
60,AHZ2000ayr,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ayr_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000ayr_300_300.png,
61,AHZ2000ayx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ayx_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000ayx_300_300.png,
62,AHZ2000b25,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000b25_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000b25_300_300.png,
63,AHZ2000b48,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000b48_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000b48_300_300.png,
64,AHZ2000blx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000blx_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000blx_300_300.png,
65,AHZ2000boa,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000boa_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000boa_300_300.png,
66,AHZ2000bqz,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000bqz_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000bqz_300_300.png,
67,AHZ2000bsn,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000bsn_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000bsn_300_300.png,
68,AHZ2000c4d,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000c4d_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000c4d_300_300.png,
69,AHZ2000c67,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000c67_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000c67_300_300.png,
70,AHZ2000caw,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000caw_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000caw_300_300.png,
71,AHZ2000d75,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000d75_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000d75_300_300.png,
72,AHZ2000duj,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000duj_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000duj_300_300.png,
73,AHZ2000e71,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000e71_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000e71_300_300.png,
74,AHZ2000e7s,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000e7s_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000e7s_300_300.png,
75,AHZ2000ejg,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ejg_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000ejg_300_300.png,
76,AHZ2000exb,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000exb_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000exb_300_300.png,
77,AHZ2000fa7,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000fa7_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000fa7_300_300.png,
78,AHZ2000fgb,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000fgb_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000fgb_300_300.png,
79,AHZ2000fnx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000fnx_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000fnx_300_300.png,
80,AHZ2000g0t,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000g0t_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000g0t_300_300.png,
81,AHZ2000g9x,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000g9x_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000g9x_300_300.png,
82,AHZ2000gn1,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000gn1_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000gn1_300_300.png,
83,AHZ2000gwg,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000gwg_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000gwg_300_300.png,
84,AHZ2000gze,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000gze_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000gze_300_300.png,
85,AHZ2000hl8,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000hl8_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000hl8_300_300.png,
86,AHZ2000hsh,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000hsh_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000hsh_300_300.png,
87,AHZ2000hyv,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000hyv_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000hyv_300_300.png,
88,AHZ2000i1y,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000i1y_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000i1y_300_300.png,
89,AHZ2000i5q,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000i5q_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000i5q_300_300.png,
90,AHZ2000iae,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000iae_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000iae_300_300.png,
91,AHZ2000ii7,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ii7_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000ii7_300_300.png,
92,AHZ2000ine,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ine_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000ine_300_300.png,
93,AHZ2000j3b,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000j3b_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000j3b_300_300.png,
94,AHZ2000jfa,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000jfa_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000jfa_300_300.png,
95,AHZ2000jnx,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000jnx_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000jnx_300_300.png,
96,AHZ2000juk,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000juk_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000juk_300_300.png,
97,AHZ2000jxz,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000jxz_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000jxz_300_300.png,
98,AHZ2000jyf,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000jyf_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000jyf_300_300.png,
99,AHZ2000jza,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000jza_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000jza_300_300.png,
100,AHZ2000kaf,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000kaf_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000kaf_300_300.png,
101,AHZ2000kon,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000kon_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000kon_300_300.png,
102,AHZ2000ktp,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000ktp_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000ktp_300_300.png,
103,AHZ2000kwd,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000kwd_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000kwd_300_300.png,
104,AHZ2000kxs,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000kxs_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000kxs_300_300.png,
105,AHZ2000kyt,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000kyt_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000kyt_300_300.png,
106,AHZ2000l0y,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000l0y_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000l0y_300_300.png,
107,AHZ2000lw2,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000lw2_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000lw2_300_300.png,
108,AHZ2000lwq,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000lwq_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000lwq_300_300.png,
109,AHZ2000m5r,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000m5r_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000m5r_300_300.png,
110,AHZ2000m8w,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000m8w_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000m8w_300_300.png,
111,AHZ2000md6,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000md6_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000md6_300_300.png,
112,AHZ2000meg,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000meg_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000meg_300_300.png,
113,AHZ2000mrw,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000mrw_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000mrw_300_300.png,
114,AHZ2000myu,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000myu_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000myu_300_300.png,
115,AHZ2000n71,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000n71_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000n71_300_300.png,
116,AHZ2000nfr,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000nfr_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000nfr_300_300.png,
117,AHZ2000nks,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000nks_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000nks_300_300.png,
118,AHZ2000nvy,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000nvy_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000nvy_300_300.png,
119,AHZ2000nxu,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000nxu_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000nxu_300_300.png,
120,AHZ2000p2o,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000p2o_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000p2o_300_300.png,
121,AHZ2000p2y,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000p2y_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000p2y_300_300.png,
122,AHZ2000p51,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000p51_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000p51_300_300.png,
123,AHZ2000p98,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000p98_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000p98_300_300.png,
124,AHZ2000qhl,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000qhl_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000qhl_300_300.png,
125,AHZ2000r17,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000r17_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000r17_300_300.png,
126,AHZ2000r26,/mmfs1/scratch/hpc/60/oryan/fromMAST/thumbnails/AHZ2000r26_300_300.png,1,C:/Users/oryan/Documents/esac-project/cutouts/hubble-training-all/AHZ2000r26_300_300.png,
